"tag","topic","propensity"
"pointer-arithmetic","topic_209","0.02250243"
"didreceivememorywarning","topic_611","0.008296654"
"django-formwizard","topic_859","0.023191841"
"query-cache","topic_811","0.0100688655"
"opennetcf","topic_903","0.0074058855"
"template-haskell","topic_920","0.01724584"
"ansible-tower","topic_51","0.0033600742"
"feign","topic_980","0.014092029"
"broccolijs","topic_774","0.009537108"
"winscp-net","topic_861","0.0055639744"
"android-api-levels","topic_335","0.0065721045"
"hyphen","topic_727","0.02072771"
"freepbx","topic_822","0.008663719"
"data-files","topic_817","0.0064943265"
"amd-processor","topic_669","0.015881931"
"sanic","topic_697","0.00016945349"
"peoplepicker","topic_528","0.001267156"
"ember-old-router","topic_543","0.0026954028"
"derived-types","topic_696","0.0035772305"
"pci","topic_1","0.019863386"
"sleep-mode","topic_239","0.005823607"
"rotational-matrices","topic_228","0.01960572"
"stackexchange-api","topic_127","0.015161933"
"abstract-methods","topic_924","0.0067130616"
"chainer","topic_114","0.017722193"
"razorpay","topic_54","0.00587969"
"bluestacks","topic_397","0.00829307"
"raven","topic_460","0.012142644"
"fody","topic_994","0.005349645"
"watson-studio","topic_132","0.010160379"
"bootstrap-carousel","topic_481","0.0016043603"
"after-effects","topic_167","0.014768698"
"acpi","topic_51","0.0033600742"
"outlook-calendar","topic_191","0.0020033712"
"jvm-bytecode","topic_82","0.007949519"
"splinter","topic_287","0.014694647"
"polymer-3.x","topic_547","0.042914655"
"captiveportal","topic_536","0.008779161"
"asyncdisplaykit","topic_310","0.009319674"
"aspose.pdf","topic_456","0.005147042"
"mixer","topic_451","0.0066787414"
"functools","topic_270","0.005208866"
"spring-boot-admin","topic_817","0.010024345"
"columnname","topic_183","0.01065878"
"side-menu","topic_417","0.0046926904"
"fullcalendar-3","topic_226","0.004089106"
"formcollection","topic_764","0.0048496197"
"gstreamer-1.0","topic_752","0.006789268"
"hypervisor","topic_716","0.00070798077"
"chipmunk","topic_484","0.009529378"
"umask","topic_112","0.0049861628"
"pycassa","topic_204","0.0096652135"
"python-db-api","topic_579","0.005378341"
"lampp","topic_329","0.013187583"
"activitygroup","topic_698","0.004847286"
"source-control-explorer","topic_155","0.011174442"
"array-intersect","topic_43","0.0040076096"
"android-mvvm","topic_667","0.015344975"
"stan","topic_795","0.018323706"
"opendata","topic_794","0.006290934"
"sysctl","topic_434","0.0005933208"
"mlcp","topic_375","0.0070902393"
"sgml","topic_377","0.005837383"
"batch-updates","topic_430","0.004400449"
"quickfixj","topic_754","0.0032736894"
"spelling","topic_101","0.00268845"
"report-viewer2010","topic_639","0.0081300065"
"google-now","topic_441","0.009989977"
"zend-pdf","topic_493","0.009718069"
"voicexml","topic_291","4.2465767e-06"
"voicexml","topic_678","0.0046518687"
"tiling","topic_366","0.0059440224"
"dotnetnuke-5","topic_54","0.008679543"
"petrel","topic_680","0.0033816374"
"ocean","topic_680","0.00395991"
"komodoedit","topic_767","0.006039295"
"hardware-interface","topic_643","0.0054195253"
"ocunit","topic_315","0.017629296"
"mediacontroller","topic_504","0.010844261"
"glassfish-embedded","topic_332","0.0038598925"
"textmatebundles","topic_335","0.0046617747"
"zend-framework-mvc","topic_901","0.003496338"
"sql-in","topic_262","0.0039769155"
"datamember","topic_754","0.003040495"
"data-entry","topic_368","0.0073232325"
"nsmutabledata","topic_758","0.00048742263"
"intrusion-detection","topic_998","0.0015478843"
"virtual-serial-port","topic_524","0.004037523"
"dijit.layout","topic_165","0.0024576571"
"tabcontainer","topic_222","0.009329459"
"colon","topic_343","0.011678631"
"ng-map","topic_224","0.010724952"
"stax","topic_139","0.028430892"
"angular2-jwt","topic_236","0.006594396"
"mysqli-multi-query","topic_41","0.007233707"
"observablelist","topic_58","0.033008307"
"nsinvocation","topic_544","0.0076668905"
"hadoop-plugins","topic_365","0.0020619126"
"listgrid","topic_290","0.002330829"
"ext4","topic_666","0.0105060665"
"civicrm","topic_111","0.0014820081"
"active-form","topic_151","0.1042065"
"puts","topic_560","0.008171656"
"play-slick","topic_300","0.0015373512"
"ruby-datamapper","topic_99","0.011388676"
"jflex","topic_183","0.0068916436"
"double-pointer","topic_879","0.008338872"
"garmin","topic_79","0.008630877"
"listselectionlistener","topic_742","0.010906567"
"ondestroy","topic_136","0.015387345"
"systemtap","topic_96","0.0045751757"
"having-clause","topic_965","0.008853183"
"eclim","topic_538","0.0049898666"
"elementhost","topic_726","0.006063712"
"isomorphism","topic_151","0.06469089"
"ipython-parallel","topic_596","0.0078025344"
"jquery-mobile-listview","topic_29","0.0068538003"
"uninstaller","topic_631","0.005767241"
"motorola-emdk","topic_395","0.003854648"
"w3-total-cache","topic_609","0.013777323"
"csv-import","topic_598","0.007956961"
"xvfb","topic_321","0.020200714"
"scrollspy","topic_679","0.011049902"
"arraycollection","topic_375","0.019981584"
"sql-server-2005-express","topic_273","0.0015540979"
"project-reference","topic_726","0.006576138"
"function-handle","topic_542","0.006332496"
"android-websettings","topic_541","0.0040118895"
"teamcity-7.0","topic_847","0.0012077544"
"eventual-consistency","topic_869","0.0060145096"
"ota","topic_681","0.0060695643"
"window.opener","topic_525","0.0036950042"
"ln","topic_112","0.005069613"
"wireless-connection","topic_472","0.0055219224"
"xml2","topic_796","0.007366436"
"flood-fill","topic_272","0.018856583"
"mpfr","topic_801","0.0015078975"
"pisa","topic_184","0.004022851"
"ng2-bootstrap","topic_912","0.009537891"
"unwrap","topic_532","0.0020344225"
"dead-letter","topic_278","0.002220617"
"node-async","topic_763","0.015399548"
"htmlpurifier","topic_506","0.014830109"
"cmder","topic_984","0.0056153075"
"neuroscience","topic_940","0.002806527"
"qevent","topic_790","0.0050674397"
"flask-security","topic_555","0.0053388947"
"retaincount","topic_476","0.007932024"
"executequery","topic_479","0.006198908"
"cortana-intelligence","topic_527","0.004203479"
"fresco","topic_521","0.01437534"
"pg-search","topic_656","0.0048931097"
"onmousedown","topic_531","0.0039480235"
"lru","topic_864","0.011286352"
"facebook-iframe","topic_539","0.024226107"
"gamepad","topic_632","0.008725136"
"wso2dss","topic_502","0.016224291"
"scylla","topic_170","0.0029459272"
"java.util.calendar","topic_253","0.006410402"
"cyrillic","topic_38","0.00592221"
"xcode9.2","topic_526","0.0066013457"
"doctrine-1.2","topic_385","0.016664898"
"angularjs-1.6","topic_687","0.009068571"
"exacttarget","topic_590","0.007961992"
"pyscripter","topic_827","0.004366668"
"insert-select","topic_807","0.0034397193"
"vpython","topic_132","0.023282304"
"xsd-1.1","topic_329","0.0060768784"
"libspotify","topic_420","0.012625976"
"clojure-contrib","topic_245","0.003479709"
"http-options-method","topic_37","0.002340884"
"paintevent","topic_520","0.006209728"
"citations","topic_935","0.0030292096"
"database-first","topic_955","0.0062641897"
"powerdesigner","topic_601","0.009277122"
"duplication","topic_647","0.0041705705"
"sugarorm","topic_239","0.009503672"
"pdcurses","topic_879","0.004217582"
"alibaba-cloud","topic_940","0.0039838995"
"vsftpd","topic_880","0.0056636888"
"reflector","topic_831","0.009827052"
"opengl-es-3.0","topic_136","0.010215981"
"android-app-indexing","topic_968","0.0047314144"
"windows-update","topic_302","0.004961191"
"yii2-model","topic_740","0.016925292"
"lto","topic_796","0.0051590716"
"struts1","topic_538","0.009458404"
"storefront","topic_7","0.01985917"
"infovis","topic_821","0.0051507386"
"spring-statemachine","topic_369","0.025272716"
"react-scripts","topic_851","0.008473815"
"coldbox","topic_422","0.0048204274"
"stormcrawler","topic_279","0.004252058"
"gridstack","topic_671","0.0022512143"
"elasticsearch-dsl","topic_736","0.0035635028"
"microsoft-translator","topic_410","0.006376037"
"jsr223","topic_506","0.009947271"
"origen-sdk","topic_295","0.0070401407"
"dcmtk","topic_923","0.0039494643"
"page-load-time","topic_572","0.003924117"
"ionic-v1","topic_222","0.007084777"
"boost-hana","topic_59","0.00390364"
"jira-rest-java-api","topic_605","0.008978273"
"aot","topic_866","0.012550073"
"chunked","topic_924","0.0101070255"
"pango","topic_538","0.008763298"
"networkextension","topic_417","0.004200573"
"dac","topic_325","0.00096280535"
"simplewebrtc","topic_201","0.002678665"
"simplewebrtc","topic_621","0.00030772647"
"mrtk","topic_931","0.004554502"
"node-ffi","topic_410","0.0030093049"
"cisco-ios","topic_742","0.009758507"
"qmediaplayer","topic_306","0.0014863693"
"language-model","topic_138","0.0017166169"
"split-apply-combine","topic_768","0.0036639625"
"tmap","topic_581","0.0074875243"
"object-oriented-database","topic_38","0.002847091"
"traitsui","topic_953","0.009538785"
"javax","topic_90","0.011373303"
"flann","topic_613","0.009713274"
"redisson","topic_895","0.002159137"
"jes","topic_278","0.0031302674"
"repair","topic_251","0.010319817"
"appx","topic_246","0.0064250776"
"rabbitmqctl","topic_416","0.0022151498"
"netflix-ribbon","topic_83","0.0075546512"
"jhipster-registry","topic_260","0.017471364"
"cosmicmind","topic_73","0.007789272"
"systrace","topic_235","0.005392585"
"recycle-bin","topic_97","0.015312784"
"symfony-2.7","topic_27","0.010759772"
"inorder","topic_264","0.003720692"
"jprofiler","topic_835","0.03824895"
"hortonworks-sandbox","topic_603","0.003561608"
"reactive-streams","topic_672","0.00826683"
"crate","topic_188","0.005626455"
"tinymce-plugins","topic_525","0.0030347286"
"zul","topic_814","0.0070012673"
"url-for","topic_233","0.005068848"
"videogular","topic_547","0.024557166"
"uncaught-exception","topic_846","0.016767796"
"floating-point-conversion","topic_725","0.007413412"
"hash-of-hashes","topic_317","0.0016659389"
"jedi","topic_667","0.008660035"
"apache-commons-vfs","topic_284","0.0037732031"
"objective-c-2.0","topic_571","0.004719979"
"qt5.6","topic_472","0.007282535"
"mobiscroll","topic_640","0.02570284"
"ietf-netmod-yang","topic_388","0.005050605"
"xenapp","topic_340","0.0041781887"
"javascript-automation","topic_925","0.0051778206"
"kube-dns","topic_458","0.0026220353"
"packagist","topic_767","0.01061928"
"slim-3","topic_276","0.003702809"
"image-capture","topic_972","0.010545976"
"python-dateutil","topic_263","0.009157173"
"uiview-hierarchy","topic_318","0.0026436527"
"exact-online","topic_477","0.006490507"
"xdotool","topic_627","0.0035704847"
"ng-messages","topic_211","0.007639868"
"snmpd","topic_584","0.00094465894"
"playframework-2.4","topic_690","0.021469988"
"logstash-jdbc","topic_301","0.004132363"
"numericupdown","topic_994","0.011018991"
"papaparse","topic_694","0.005656486"
"getstream-io","topic_145","0.0070823156"
"cstring","topic_912","0.018084127"
"jradiobutton","topic_82","0.02938804"
"exchange-server-2013","topic_107","0.0028946002"
"lr","topic_256","0.003874651"
"negation","topic_327","0.01240784"
"pox","topic_477","0.006393271"
"nano","topic_503","0.013451533"
"bixbystudio","topic_689","0.0026203035"
"network-connection","topic_948","0.0011677743"
"dl4j","topic_989","0.004238673"
"elasticsearch-query","topic_578","0.0030246712"
"wql","topic_150","0.0056801667"
"imagesource","topic_486","0.010997237"
"flutter-sliver","topic_171","0.009639541"
"avalonedit","topic_121","0.0059005585"
"lightgallery","topic_154","0.00423063"
"angular-i18n","topic_912","0.005390981"
"ggpubr","topic_796","0.006545091"
"swizzling","topic_378","0.016195524"
"mysql-event","topic_625","0.006194064"
"directadmin","topic_401","0.0024663357"
"baseline","topic_296","0.007981341"
"outofrangeexception","topic_966","0.007546694"
"azure-queues","topic_63","0.010803729"
"inmobi","topic_804","0.0072756396"
"deap","topic_689","0.0024995524"
"ng-template","topic_119","0.025897013"
"skew","topic_16","0.0039119534"
"aws-security-group","topic_877","0.00843618"
"jtogglebutton","topic_597","0.001972498"
"citrus-framework","topic_303","0.0031911675"
"rpostgresql","topic_653","0.003431667"
"dummy-data","topic_841","0.006931064"
"away3d","topic_636","0.008809357"
"zigbee","topic_290","0.0059488323"
"dataservice","topic_876","0.0011358536"
"rtsp-client","topic_187","0.0047410717"
"begininvoke","topic_473","0.01804126"
"image-formats","topic_284","0.0034551553"
"uint64","topic_153","0.009637389"
"helios","topic_284","0.0041779913"
"grocery-crud","topic_460","0.033614967"
"document-body","topic_147","0.015153009"
"wordprocessingml","topic_657","0.0038126076"
"cups","topic_798","0.0023725766"
"oledbcommand","topic_880","0.020447778"
"personal-hotspot","topic_760","0.004189079"
"toggleclass","topic_550","0.011338462"
"finalizer","topic_992","0.015735857"
"webpage-rendering","topic_335","0.002979544"
"selectnodes","topic_103","0.006691939"
"byref","topic_126","0.008693304"
"searchable","topic_327","0.011544686"
"ekeventstore","topic_533","0.0051323464"
"ekeventkit","topic_533","0.003991825"
"ekevent","topic_533","0.00728077"
"nautilus","topic_133","0.010016183"
"window-server","topic_996","0.0044774385"
"cakephp-2.6","topic_918","0.0029985176"
"repo","topic_80","0.011020318"
"fullcalendar-scheduler","topic_26","0.00752463"
"angular-e2e","topic_492","0.0045103636"
"wpml","topic_736","0.003528737"
"ibm-cloud-private","topic_20","0.0016414031"
"pgbouncer","topic_382","0.014540864"
"hibernate-tools","topic_950","0.001392847"
"rc4-cipher","topic_619","0.0016065525"
"gradle-kotlin-dsl","topic_65","0.009690152"
"oracle-apps","topic_787","0.0047372766"
"sql-date-functions","topic_711","0.015424705"
"sample-data","topic_645","0.0022386697"
"gtable","topic_780","0.00036186888"
".net-core-3.0","topic_420","0.007254534"
"exceljs","topic_925","0.0045778714"
"actionevent","topic_116","0.017014885"
"launchmode","topic_259","0.0049223383"
"federation","topic_63","0.0076518496"
"ignite-ui","topic_947","0.006432273"
"sublimerepl","topic_184","0.007917118"
"qlayout","topic_426","0.010721323"
"appsdk2","topic_695","0.005462675"
"ubuntu-13.10","topic_588","0.0025251608"
"enumerate","topic_559","0.03039001"
"nslayoutmanager","topic_758","0.00033871742"
"html5-validation","topic_389","0.0010542243"
"pebble-watch","topic_585","0.005115472"
"macruby","topic_890","0.015696665"
"special-folders","topic_864","0.008751188"
"getselection","topic_771","0.010569371"
"django-paypal","topic_681","0.0019677584"
"gwt-celltable","topic_815","0.0028342342"
"out-of-browser","topic_519","0.0058749234"
"symfony-3.1","topic_766","0.006938283"
"most-vexing-parse","topic_998","0.0018513909"
"installshield-2012","topic_427","0.0030665551"
"win2d","topic_927","0.0034189061"
"monaco-editor","topic_465","0.012905801"
"nspersistentstore","topic_712","0.0064915977"
"k2","topic_819","0.007669223"
"ranorex","topic_549","0.00872031"
"ceylon","topic_42","0.00089447654"
"omnithreadlibrary","topic_313","0.0016553582"
"dust.js","topic_218","0.010128935"
"aidl","topic_769","0.009477121"
"wireshark-dissector","topic_222","0.011200027"
"therubyracer","topic_674","0.0004811604"
"categorization","topic_530","0.007762791"
"mysql5","topic_592","0.0027602494"
"schema-compare","topic_346","0.007003308"
"chemistry","topic_895","0.0020344215"
"flash-builder4.5","topic_71","0.014954459"
"clause","topic_291","0.0040825624"
"constant-expression","topic_942","0.008000988"
"mpmovieplayer","topic_444","0.009283556"
"jssc","topic_522","0.0050233644"
"psych","topic_10","0.011815068"
"rootscope","topic_687","0.009626636"
"er-diagrams","topic_33","0.00493743"
"mirror","topic_155","0.039260395"
"android-parser","topic_968","0.0037282878"
"truncated","topic_454","0.007540155"
"qt5.3","topic_788","0.0038589193"
"triangular","topic_283","0.0050758044"
"jongo","topic_332","0.0043975892"
"do-loops","topic_945","0.011921941"
"sse2","topic_381","0.0062908037"
"apache-cloudstack","topic_506","0.0040959353"
"erlang-shell","topic_281","0.0063978"
