,0,1
tabcontainer,topic_222,0.009371785
colon,topic_343,0.011540543
ng-map,topic_224,0.010724952
stax,topic_139,0.02843077
angular2-jwt,topic_236,0.006594396
mysqli-multi-query,topic_41,0.007288395
observablelist,topic_58,0.033008307
nsinvocation,topic_544,0.0076668905
hadoop-plugins,topic_365,0.0020618378
listgrid,topic_290,0.002340761
ext4,topic_666,0.011822355
civicrm,topic_111,0.0014957661
active-form,topic_151,0.1042065
puts,topic_560,0.008152321
play-slick,topic_300,0.0015203645
ruby-datamapper,topic_99,0.011388676
jflex,topic_183,0.0068921195
double-pointer,topic_879,0.008338951
garmin,topic_79,0.008757267
listselectionlistener,topic_742,0.010907421
ondestroy,topic_136,0.015387345
systemtap,topic_96,0.0045674974
having-clause,topic_965,0.008562912
eclim,topic_538,0.004954536
elementhost,topic_726,0.006160699
isomorphism,topic_151,0.06469089
ipython-parallel,topic_596,0.0077594775
jquery-mobile-listview,topic_29,0.0068538003
uninstaller,topic_631,0.0057186265
motorola-emdk,topic_395,0.0033041888
w3-total-cache,topic_609,0.012458179
csv-import,topic_598,0.007894105
xvfb,topic_321,0.020199057
scrollspy,topic_679,0.011055405
arraycollection,topic_375,0.019981584
sql-server-2005-express,topic_273,0.0015539543
project-reference,topic_726,0.006681321
function-handle,topic_542,0.006333255
android-websettings,topic_541,0.0039196853
teamcity-7.0,topic_847,0.0012096539
eventual-consistency,topic_869,0.0059889653
ota,topic_681,0.007830751
window.opener,topic_525,0.0036875114
ln,topic_112,0.0050634495
wireless-connection,topic_472,0.00555645
xml2,topic_796,0.0074077896
flood-fill,topic_272,0.018855995
mpfr,topic_801,0.0015032879
pisa,topic_184,0.0039579268
ng2-bootstrap,topic_912,0.009889144
unwrap,topic_532,0.0020330613
dead-letter,topic_278,0.0022117016
node-async,topic_763,0.01539955
htmlpurifier,topic_506,0.01482991
cmder,topic_984,0.0056425356
neuroscience,topic_940,0.003318005
qevent,topic_790,0.0050013685
flask-security,topic_555,0.005342472
retaincount,topic_476,0.007932024
executequery,topic_479,0.006198908
cortana-intelligence,topic_864,0.006658918
fresco,topic_521,0.014800885
pg-search,topic_656,0.0048765074
onmousedown,topic_531,0.0039365506
lru,topic_864,0.011211197
facebook-iframe,topic_539,0.024255333
gamepad,topic_632,0.008725108
wso2dss,topic_502,0.016259726
scylla,topic_170,0.0031255744
java.util.calendar,topic_253,0.006075662
cyrillic,topic_38,0.0059132334
xcode9.2,topic_526,0.0066013457
doctrine-1.2,topic_385,0.01748797
angularjs-1.6,topic_687,0.0086041335
exacttarget,topic_590,0.007893454
pyscripter,topic_827,0.0035784282
insert-select,topic_372,0.018624032
vpython,topic_132,0.03814002
xsd-1.1,topic_329,0.0060771112
libspotify,topic_420,0.012626574
clojure-contrib,topic_245,0.0035070223
http-options-method,topic_37,0.002340884
paintevent,topic_520,0.006209728
citations,topic_935,0.0030943074
database-first,topic_955,0.006256796
powerdesigner,topic_601,0.009277122
duplication,topic_647,0.0041705705
sugarorm,topic_239,0.009191067
pdcurses,topic_879,0.0042176214
alibaba-cloud,topic_940,0.004709949
vsftpd,topic_880,0.0056636888
reflector,topic_326,0.00017803197
opengl-es-3.0,topic_136,0.010215981
android-app-indexing,topic_968,0.0048294337
windows-update,topic_302,0.004961191
yii2-model,topic_740,0.016799895
lto,topic_796,0.005188034
struts1,topic_538,0.009391434
storefront,topic_7,0.020031074
infovis,topic_821,0.0051507386
spring-statemachine,topic_369,0.025272716
react-scripts,topic_851,0.008525124
coldbox,topic_422,0.004816575
stormcrawler,topic_279,0.004240386
gridstack,topic_671,0.0022663975
elasticsearch-dsl,topic_736,0.0056126453
microsoft-translator,topic_410,0.00459795
jsr223,topic_506,0.009947137
origen-sdk,topic_295,0.0069055497
dcmtk,topic_923,0.0039335354
page-load-time,topic_572,0.003924117
ionic-v1,topic_222,0.00711692
boost-hana,topic_59,0.003904616
jira-rest-java-api,topic_605,0.008977566
aot,topic_866,0.01334935
chunked,topic_924,0.009902927
pango,topic_538,0.008701249
networkextension,topic_417,0.005798719
dac,topic_325,0.0077975453
simplewebrtc,topic_201,0.0027191262
mrtk,topic_931,0.004554656
node-ffi,topic_410,0.0021700992
cisco-ios,topic_742,0.0097592715
qmediaplayer,topic_306,0.001488723
language-model,topic_138,0.0017280014
split-apply-combine,topic_768,0.0035843903
tmap,topic_581,0.007777461
object-oriented-database,topic_38,0.0028427755
traitsui,topic_953,0.009558565
javax,topic_90,0.011373303
flann,topic_613,0.009713274
redisson,topic_895,0.0020386234
jes,topic_278,0.0031176999
repair,topic_251,0.010215122
appx,topic_246,0.0064390446
rabbitmqctl,topic_416,0.0022200353
netflix-ribbon,topic_83,0.0073849987
jhipster-registry,topic_260,0.016820213
cosmicmind,topic_73,0.00709802
systrace,topic_235,0.0054007005
recycle-bin,topic_97,0.015312784
symfony-2.7,topic_27,0.010759772
inorder,topic_264,0.003720692
jprofiler,topic_835,0.03824895
hortonworks-sandbox,topic_603,0.0035606062
reactive-streams,topic_672,0.0082621295
crate,topic_188,0.005626455
tinymce-plugins,topic_525,0.003028575
zul,topic_814,0.0070012677
url-for,topic_457,0.008988548
videogular,topic_547,0.024557166
uncaught-exception,topic_846,0.01673397
floating-point-conversion,topic_725,0.007386956
hash-of-hashes,topic_317,0.0016661063
jedi,topic_667,0.008660245
apache-commons-vfs,topic_284,0.0037732031
objective-c-2.0,topic_571,0.0047035543
qt5.6,topic_472,0.007328072
mobiscroll,topic_640,0.02512284
ietf-netmod-yang,topic_388,0.005050605
xenapp,topic_340,0.0041781887
javascript-automation,topic_925,0.0056103966
kube-dns,topic_458,0.0028051543
packagist,topic_767,0.010749755
slim-3,topic_276,0.0037133144
image-capture,topic_972,0.011190234
python-dateutil,topic_263,0.0091450345
uiview-hierarchy,topic_318,0.002630409
exact-online,topic_477,0.006490507
xdotool,topic_627,0.003570835
ng-messages,topic_211,0.0079579335
snmpd,topic_584,0.0009502158
playframework-2.4,topic_690,0.021129414
logstash-jdbc,topic_301,0.004130942
numericupdown,topic_680,0.0064095883
papaparse,topic_268,0.029909128
getstream-io,topic_145,0.0070680156
cstring,topic_912,0.018750116
jradiobutton,topic_82,0.028486634
exchange-server-2013,topic_107,0.0028776422
lr,topic_256,0.0038341223
negation,topic_780,0.0005100942
pox,topic_477,0.006393271
nano,topic_503,0.013133271
bixbystudio,topic_689,0.0021756515
network-connection,topic_948,0.0011642062
dl4j,topic_989,0.0041649393
elasticsearch-query,topic_578,0.0030112762
wql,topic_150,0.0056804465
imagesource,topic_486,0.010997235
flutter-sliver,topic_171,0.009640899
avalonedit,topic_121,0.005939883
lightgallery,topic_154,0.004256312
angular-i18n,topic_640,0.023696307
ggpubr,topic_796,0.006581834
swizzling,topic_378,0.014647137
mysql-event,topic_625,0.006194064
directadmin,topic_401,0.0024663357
baseline,topic_296,0.007981341
outofrangeexception,topic_966,0.007546694
azure-queues,topic_63,0.010803729
inmobi,topic_804,0.006656355
deap,topic_689,0.0020753914
ng-template,topic_119,0.025897013
skew,topic_16,0.0039115483
aws-security-group,topic_877,0.008461847
jtogglebutton,topic_597,0.0019428303
citrus-framework,topic_303,0.0031896848
rpostgresql,topic_653,0.003402803
dummy-data,topic_841,0.013146541
away3d,topic_636,0.008874169
zigbee,topic_290,0.005974181
dataservice,topic_876,0.0011404648
rtsp-client,topic_187,0.0047410717
begininvoke,topic_473,0.018153919
image-formats,topic_284,0.0034551553
uint64,topic_153,0.009637389
helios,topic_284,0.0041779913
grocery-crud,topic_460,0.033576846
document-body,topic_147,0.0057040337
wordprocessingml,topic_657,0.0038055535
cups,topic_798,0.0024125315
oledbcommand,topic_880,0.020447778
personal-hotspot,topic_760,0.004189079
toggleclass,topic_550,0.011515273
finalizer,topic_992,0.015761111
webpage-rendering,topic_335,0.0029507538
selectnodes,topic_103,0.0066450513
byref,topic_126,0.008805618
searchable,topic_327,0.008528614
ekeventstore,topic_533,0.005135146
ekeventkit,topic_533,0.0039940025
ekevent,topic_533,0.007284742
nautilus,topic_133,0.010016183
window-server,topic_996,0.0044774385
cakephp-2.6,topic_918,0.0029985176
repo,topic_80,0.011017746
fullcalendar-scheduler,topic_26,0.00752018
angular-e2e,topic_492,0.0045103636
wpml,topic_736,0.0055578877
ibm-cloud-private,topic_20,0.0016413894
pgbouncer,topic_382,0.014540864
hibernate-tools,topic_950,0.0013868385
rc4-cipher,topic_619,0.0016064204
gradle-kotlin-dsl,topic_65,0.009348674
oracle-apps,topic_787,0.0045900233
sql-date-functions,topic_711,0.014651284
sample-data,topic_645,0.0022447577
gtable,topic_780,0.00036224083
.net-core-3.0,topic_420,0.0072548776
exceljs,topic_925,0.0049603255
actionevent,topic_116,0.017011598
launchmode,topic_259,0.00885759
federation,topic_63,0.00765185
ignite-ui,topic_947,0.006432273
sublimerepl,topic_184,0.0077893445
qlayout,topic_426,0.010732159
appsdk2,topic_695,0.005462491
ubuntu-13.10,topic_588,0.0025251608
enumerate,topic_559,0.030681169
nslayoutmanager,topic_758,0.00034106968
html5-validation,topic_389,0.0010542243
pebble-watch,topic_585,0.0051181684
macruby,topic_890,0.015570934
special-folders,topic_864,0.008692915
getselection,topic_771,0.010569371
django-paypal,topic_681,0.0025387367
gwt-celltable,topic_815,0.0028342342
out-of-browser,topic_519,0.0060181916
symfony-3.1,topic_766,0.006938283
most-vexing-parse,topic_998,0.0018539681
installshield-2012,topic_427,0.0030665551
win2d,topic_927,0.0034138598
monaco-editor,topic_465,0.013830327
nspersistentstore,topic_712,0.006528362
k2,topic_819,0.007200592
ranorex,topic_549,0.008558262
ceylon,topic_680,0.002739882
omnithreadlibrary,topic_313,0.0016602183
dust.js,topic_218,0.010080024
aidl,topic_769,0.009444112
wireshark-dissector,topic_222,0.0112508405
therubyracer,topic_674,0.00048122933
categorization,topic_530,0.008074674
mysql5,topic_592,0.0037256468
schema-compare,topic_346,0.0071798386
chemistry,topic_895,0.001920869
flash-builder4.5,topic_71,0.014954459
clause,topic_291,0.0041305427
constant-expression,topic_942,0.008101598
mpmovieplayer,topic_444,0.009298955
jssc,topic_522,0.005050624
psych,topic_10,0.010927058
rootscope,topic_687,0.009133618
er-diagrams,topic_33,0.004937831
mirror,topic_155,0.03926018
android-parser,topic_968,0.0038055256
truncated,topic_454,0.007540155
qt5.3,topic_788,0.0038570068
triangular,topic_283,0.005756517
jongo,topic_332,0.004484512
do-loops,topic_945,0.0117387315
sse2,topic_381,0.006361145
apache-cloudstack,topic_506,0.00409588
erlang-shell,topic_281,0.006740647
gravatar,topic_393,0.008707562
word-automation,topic_11,0.004044208
swig-template,topic_413,0.002454372
jco,topic_89,0.01072564
matlab-engine,topic_575,0.0032515735
wcf-web-api,topic_223,0.013911473
opensocial,topic_284,0.004785173
gamma,topic_431,0.0017467551
parsley,topic_184,0.004861563
code128,topic_684,0.004555854
wicket-1.5,topic_458,0.0040419316
jsr,topic_407,0.0019797538
jca,topic_919,0.011953454
wms,topic_621,0.013900194
protege4,topic_335,0.002922517
agda,topic_920,0.03217414
remember-me,topic_790,0.023663191
opus,topic_335,0.0060003367
excel-2011,topic_986,0.0071699102
kiwi,topic_526,0.0039160526
libuv,topic_424,0.009914877
laravel-facade,topic_257,0.00073767896
xcasset,topic_844,0.026027644
jsr352,topic_82,0.008054361
ruby-on-rails-6,topic_177,0.007232764
pervasive-sql,topic_679,0.005440576
recode,topic_265,0.005552081
pocketsphinx-android,topic_122,0.00043655102
channels,topic_5,0.013885793
country,topic_504,0.015186824
node-soap,topic_517,0.0033723193
aes-gcm,topic_746,0.010903519
highcharts-ng,topic_104,0.0072984784
nios,topic_815,0.0027710171
any,topic_983,0.004662827
opentsdb,topic_607,0.009560807
treeviewitem,topic_531,0.0074202237
mysqlconnection,topic_107,0.0031615351
mina,topic_941,0.007921178
wso2greg,topic_505,0.011647788
ubuntu-15.10,topic_419,0.0042007146
table-per-type,topic_397,0.0063646045
grunt-contrib-copy,topic_517,0.0031449718
nuke,topic_228,0.0094653
longtext,topic_645,0.0018398211
arcobjects,topic_200,0.004489989
django-fixtures,topic_859,0.013723483
nomenclature,topic_354,0.0052665826
installscript,topic_566,0.008854833
merge-module,topic_423,0.0037991507
sendto,topic_50,0.028485248
xpsdocument,topic_963,0.0054524457
codeplex,topic_680,0.0049714604
multicastsocket,topic_90,0.008285813
facebooker,topic_438,0.004736677
dotfuscator,topic_420,0.01102124
webkit-transform,topic_353,0.0052843285
commandparameter,topic_542,0.0050245384
middleman,topic_251,0.03408223
jquery-click-event,topic_349,0.008332397
noexcept,topic_47,0.003727652
oscommerce,topic_383,0.007811327
instance-methods,topic_674,0.0006317561
mixed-mode,topic_426,0.014203477
virtual-directory,topic_364,0.019166758
file-recovery,topic_524,0.0037969898
iwebbrowser2,topic_613,0.011382222
starteam,topic_103,0.008250137
ebnf,topic_804,0.015660388
image-scanner,topic_319,0.0073661287
multimedia,topic_843,0.0139109
fqdn,topic_402,0.0026600943
analytic-functions,topic_997,0.0030867832
sun,topic_742,0.017643232
angular-nvd3,topic_406,0.006672
foreach-loop-container,topic_188,0.0064456323
koa-router,topic_161,0.0032934065
nvidia-docker,topic_26,0.0024562315
dacpac,topic_214,0.010062059
angular4-router,topic_254,0.012597033
panic,topic_237,0.011922848
html-datalist,topic_771,0.01875
inline-functions,topic_78,0.0041534877
android-hardware,topic_769,0.0036507426
solace,topic_920,0.015465557
column-chart,topic_389,0.0009053927
desktop-bridge,topic_246,0.013283837
calc,topic_655,0.009586997
alu,topic_290,0.0034354453
abstract-data-type,topic_656,0.009904118
cs193p,topic_134,0.006991773
code-inspection,topic_460,0.01774843
cllocationcoordinate2d,topic_317,0.0014536944
author,topic_271,0.0017053236
azure-java-sdk,topic_472,0.006576475
crossdomain.xml,topic_836,0.0052930657
mkfifo,topic_82,0.011959505
rdoc,topic_32,0.0055887722
flash-cs5.5,topic_590,0.0074386876
piping,topic_771,0.02320026
maproute,topic_307,0.010389322
azure-search-.net-sdk,topic_352,0.0071642394
select2-rails,topic_500,0.0063498174
collection-select,topic_590,0.008348222
equations,topic_858,0.0044439966
google-image-search,topic_871,0.0052996553
gulp-protractor,topic_669,0.006895691
ifttt,topic_300,0.0022220714
run-length-encoding,topic_652,0.011630729
scalamock,topic_825,0.0033527233
oracle-jet,topic_165,0.0032111292
c#-to-vb.net,topic_219,0.011446734
route-provider,topic_646,0.014133688
branching-strategy,topic_93,0.009064409
plotrix,topic_194,0.010097316
acrobat-sdk,topic_926,0.0035576585
opencv-python,topic_377,0.007634883
spark-jobserver,topic_200,0.003771591
socat,topic_943,0.009300487
jls,topic_18,0.03099839
aws-sam,topic_977,0.0066369367
build-definition,topic_801,0.0021407248
code-complexity,topic_719,0.0052342596
webpage-screenshot,topic_30,0.005500889
botocore,topic_514,0.0032565203
rxjs-pipeable-operators,topic_20,0.0010584662
thingsboard,topic_799,0.0049766204
groovy-console,topic_997,0.0017746901
groovyshell,topic_997,0.0029690312
embedded-tomcat-7,topic_631,0.004400046
ui-design,topic_677,0.009806029
identity-management,topic_807,0.0036084806
pine-script,topic_738,0.014998322
rpg,topic_542,0.008109371
tibco-business-works,topic_63,0.004879716
3d-modelling,topic_717,0.009228847
django-imagekit,topic_339,0.003570482
multiple-choice,topic_883,0.0050694044
openpgp,topic_721,0.012223488
nl2br,topic_572,0.001957893
cakephp-bake,topic_568,0.005304865
validationsummary,topic_893,0.0020604841
flvplayback,topic_189,0.0041688993
insertafter,topic_8,0.008406187
hbm,topic_238,0.004401924
google-prediction,topic_62,0.0069852793
fogbugz,topic_564,0.0037932824
symmetric,topic_40,0.0054087657
tyrus,topic_830,0.004366496
activeandroid,topic_939,0.020700919
dynamic-dispatch,topic_468,0.0015634089
raiserror,topic_81,0.0030924976
recursive-descent,topic_7,0.018033514
pixmap,topic_378,0.011131824
tlf,topic_166,0.0050638914
code-signing-entitlements,topic_119,0.018841015
entitlements,topic_539,0.019677656
derived-table,topic_393,0.0057332944
accord.net,topic_774,0.013683098
rebol3,topic_351,0.007666571
nmea,topic_275,0.0046210075
templatebinding,topic_853,0.0058178715
couchdb-futon,topic_752,0.007569319
amazon-simpledb,topic_637,0.012183926
azure-authentication,topic_954,0.002953674
migradoc,topic_549,0.016653256
m2crypto,topic_682,0.007769278
powerbi-datasource,topic_514,0.0065568504
qtcpserver,topic_840,0.0069353785
testlink,topic_436,0.010293582
jsni,topic_226,0.008996033
min-heap,topic_456,0.0039433804
onkeypress,topic_272,0.015343363
qos,topic_375,0.009668509
cracking,topic_527,0.006458239
invisible-recaptcha,topic_24,0.0054142103
jersey-1.0,topic_372,0.032570798
ssh-agent,topic_964,0.0033937818
companion-object,topic_968,0.005443779
webgl2,topic_238,0.005301389
prometheus-alertmanager,topic_256,0.0037510728
ssrs-2017,topic_861,0.0025896719
kendo-ui-grid,topic_87,0.006127348
aggregates,topic_772,0.0037817922
credential-providers,topic_651,0.004474877
docker-network,topic_858,0.0023843106
phpfox,topic_378,0.016990678
pathlib,topic_513,0.004980484
featured,topic_243,0.003537285
coding-efficiency,topic_983,0.0021658533
wndproc,topic_78,0.00932633
mithril.js,topic_53,0.0050020125
divide-and-conquer,topic_284,0.0137483375
zombie-process,topic_166,0.011528433
ice,topic_361,0.0062046833
turn,topic_621,0.0086945435
photon,topic_880,0.016459264
chisel,topic_984,0.012936102
start-activity,topic_888,0.039995994
node-request,topic_645,0.004991285
freetype2,topic_128,0.007993003
adminlte,topic_894,0.051846396
watson-discovery,topic_65,0.006439409
sequelize-cli,topic_474,0.008575106
